"","team_name","game_date","season","period","minutes_remaining","seconds_remaining","shot_made_flag","action_type","shot_type","shot_distance","opponent","x","y","name","minutes"
"1938","Golden State Warriors","11/18/16",2016,3,11,49,"shot_no","Jump Shot","2PT Field Goal",12,"Boston Celtics",6,129,"Kevin Durant",25
"1939","Golden State Warriors","11/18/16",2016,2,1,25,"shot_no","Jump Shot","3PT Field Goal",25,"Boston Celtics",101,234,"Kevin Durant",15
"1940","Golden State Warriors","11/18/16",2016,3,3,14,"shot_yes","Jump Shot","2PT Field Goal",20,"Boston Celtics",176,100,"Kevin Durant",35
"1941","Golden State Warriors","11/18/16",2016,1,11,26,"shot_yes","Jump Shot","2PT Field Goal",19,"Boston Celtics",66,188,"Kevin Durant",4
"1942","Golden State Warriors","11/18/16",2016,1,8,38,"shot_no","Jump Shot","2PT Field Goal",13,"Boston Celtics",60,116,"Kevin Durant",12
"1943","Golden State Warriors","1/4/17",2016,1,9,16,"shot_yes","Jump Shot","3PT Field Goal",23,"Portland Trail Blazers",-232,11,"Kevin Durant",1
"1944","Golden State Warriors","1/4/17",2016,3,1,20,"shot_no","Jump Shot","3PT Field Goal",26,"Portland Trail Blazers",-94,244,"Kevin Durant",26
"1945","Golden State Warriors","1/4/17",2016,4,5,25,"shot_no","Jump Shot","3PT Field Goal",26,"Portland Trail Blazers",101,247,"Kevin Durant",45
"1946","Golden State Warriors","1/4/17",2016,4,4,35,"shot_no","Jump Shot","3PT Field Goal",25,"Portland Trail Blazers",-19,252,"Kevin Durant",43
"1947","Golden State Warriors","1/4/17",2016,2,0,30,"shot_yes","Jump Shot","3PT Field Goal",25,"Portland Trail Blazers",71,244,"Kevin Durant",17
"1948","Golden State Warriors","12/17/16",2016,2,7,11,"shot_no","Jump Shot","2PT Field Goal",17,"Portland Trail Blazers",82,154,"Kevin Durant",22
"1949","Golden State Warriors","12/28/16",2016,1,7,19,"shot_yes","Jump Shot","3PT Field Goal",26,"Toronto Raptors",101,242,"Kevin Durant",5
"1950","Golden State Warriors","12/28/16",2016,4,2,4,"shot_no","Jump Shot","3PT Field Goal",26,"Toronto Raptors",127,228,"Kevin Durant",41
"1951","Golden State Warriors","12/28/16",2016,4,9,21,"shot_no","Jump Shot","2PT Field Goal",15,"Toronto Raptors",109,110,"Kevin Durant",38
"1952","Golden State Warriors","12/28/16",2016,2,1,49,"shot_yes","Jump Shot","3PT Field Goal",26,"Toronto Raptors",127,232,"Kevin Durant",17
"1953","Golden State Warriors","10/30/16",2016,3,11,19,"shot_no","Jump Shot","3PT Field Goal",26,"Phoenix Suns",-202,170,"Kevin Durant",26
"1954","Golden State Warriors","11/28/16",2016,1,8,24,"shot_no","Jump Shot","2PT Field Goal",18,"Atlanta Hawks",127,134,"Kevin Durant",10
"1955","Golden State Warriors","11/28/16",2016,4,2,12,"shot_no","Jump Shot","3PT Field Goal",27,"Atlanta Hawks",174,208,"Kevin Durant",37
"1956","Golden State Warriors","11/28/16",2016,1,6,33,"shot_no","Jump Shot","2PT Field Goal",11,"Atlanta Hawks",-58,100,"Kevin Durant",2
"1957","Golden State Warriors","11/28/16",2016,3,8,31,"shot_no","Jump Shot","2PT Field Goal",16,"Atlanta Hawks",-96,134,"Kevin Durant",32
"1958","Golden State Warriors","11/28/16",2016,3,7,58,"shot_no","Jump Shot","2PT Field Goal",11,"Atlanta Hawks",-34,115,"Kevin Durant",27
"1959","Golden State Warriors","11/28/16",2016,1,1,2,"shot_no","Jump Shot","3PT Field Goal",27,"Atlanta Hawks",164,223,"Kevin Durant",1
"1960","Golden State Warriors","11/28/16",2016,4,11,42,"shot_yes","Jump Shot","2PT Field Goal",17,"Atlanta Hawks",130,111,"Kevin Durant",47
"1961","Golden State Warriors","11/23/16",2016,1,8,27,"shot_yes","Jump Shot","3PT Field Goal",24,"Los Angeles Lakers",233,70,"Kevin Durant",6
"1962","Golden State Warriors","11/23/16",2016,1,0,27,"shot_no","Jump Shot","3PT Field Goal",26,"Los Angeles Lakers",56,257,"Kevin Durant",2
"1963","Golden State Warriors","11/23/16",2016,1,8,52,"shot_no","Jump Shot","2PT Field Goal",13,"Los Angeles Lakers",20,129,"Kevin Durant",4
"1964","Golden State Warriors","11/23/16",2016,1,10,8,"shot_no","Jump Shot","3PT Field Goal",28,"Los Angeles Lakers",-135,247,"Kevin Durant",1
"1965","Golden State Warriors","10/30/16",2016,2,0,29,"shot_yes","Jump Shot","3PT Field Goal",27,"Phoenix Suns",233,144,"Kevin Durant",23
"1966","Golden State Warriors","10/30/16",2016,3,10,26,"shot_yes","Jump Shot","2PT Field Goal",18,"Phoenix Suns",-58,178,"Kevin Durant",25
"1967","Golden State Warriors","10/30/16",2016,3,5,9,"shot_yes","Jump Shot","3PT Field Goal",26,"Phoenix Suns",218,154,"Kevin Durant",28
"1968","Golden State Warriors","10/30/16",2016,2,2,35,"shot_yes","Jump Shot","2PT Field Goal",17,"Phoenix Suns",-174,-5,"Kevin Durant",24
"1969","Golden State Warriors","10/30/16",2016,4,4,38,"shot_yes","Jump Shot","2PT Field Goal",16,"Phoenix Suns",-130,95,"Kevin Durant",47
"1970","Golden State Warriors","10/30/16",2016,2,10,19,"shot_no","Jump Shot","2PT Field Goal",12,"Phoenix Suns",-124,31,"Kevin Durant",23
"1971","Golden State Warriors","10/30/16",2016,3,4,18,"shot_no","Jump Shot","2PT Field Goal",14,"Phoenix Suns",89,120,"Kevin Durant",28
"1972","Golden State Warriors","10/30/16",2016,3,9,31,"shot_no","Jump Shot","3PT Field Goal",26,"Phoenix Suns",169,203,"Kevin Durant",25
"1973","Golden State Warriors","11/7/16",2016,3,8,9,"shot_no","Jump Shot","2PT Field Goal",12,"New Orleans Pelicans",9,129,"Kevin Durant",28
"1974","Golden State Warriors","11/7/16",2016,3,7,1,"shot_no","Jump Shot","2PT Field Goal",15,"New Orleans Pelicans",-140,56,"Kevin Durant",30
"1975","Golden State Warriors","11/7/16",2016,1,9,8,"shot_no","Jump Shot","2PT Field Goal",17,"New Orleans Pelicans",-71,159,"Kevin Durant",3
"1976","Golden State Warriors","11/7/16",2016,4,10,11,"shot_no","Jump Shot","3PT Field Goal",25,"New Orleans Pelicans",-112,228,"Kevin Durant",43
"1977","Golden State Warriors","11/7/16",2016,3,9,51,"shot_no","Jump Shot","2PT Field Goal",15,"New Orleans Pelicans",-9,154,"Kevin Durant",30
"1978","Golden State Warriors","11/7/16",2016,3,8,7,"shot_no","Jump Shot","2PT Field Goal",6,"New Orleans Pelicans",-29,56,"Kevin Durant",31
"1979","Golden State Warriors","2/13/17",2016,1,3,28,"shot_yes","Jump Shot","2PT Field Goal",18,"Denver Nuggets",1,185,"Kevin Durant",2
"1980","Golden State Warriors","1/25/17",2016,1,4,31,"shot_no","Jump Shot","2PT Field Goal",12,"Charlotte Hornets",117,33,"Kevin Durant",5
"1981","Golden State Warriors","12/10/16",2016,4,10,20,"shot_no","Jump Shot","3PT Field Goal",26,"Memphis Grizzlies",138,224,"Kevin Durant",41
"1982","Golden State Warriors","12/10/16",2016,4,11,3,"shot_no","Jump Shot","2PT Field Goal",20,"Memphis Grizzlies",-142,146,"Kevin Durant",47
"1983","Golden State Warriors","12/10/16",2016,1,11,25,"shot_yes","Jump Shot","3PT Field Goal",22,"Memphis Grizzlies",-228,-21,"Kevin Durant",6
"1984","Golden State Warriors","12/10/16",2016,1,10,30,"shot_no","Jump Shot","3PT Field Goal",25,"Memphis Grizzlies",166,200,"Kevin Durant",12
"1985","Golden State Warriors","1/16/17",2016,1,7,4,"shot_yes","Jump Shot","3PT Field Goal",25,"Cleveland Cavaliers",-169,188,"Kevin Durant",2
"1986","Golden State Warriors","1/16/17",2016,2,7,43,"shot_no","Jump Shot","3PT Field Goal",26,"Cleveland Cavaliers",-176,198,"Kevin Durant",13
"1987","Golden State Warriors","1/16/17",2016,3,2,27,"shot_no","Jump Shot","3PT Field Goal",23,"Cleveland Cavaliers",236,7,"Kevin Durant",35
"1988","Golden State Warriors","1/16/17",2016,1,5,26,"shot_yes","Jump Shot","3PT Field Goal",25,"Cleveland Cavaliers",-225,116,"Kevin Durant",9
"1989","Golden State Warriors","12/17/16",2016,3,10,7,"shot_no","Jump Shot","3PT Field Goal",26,"Portland Trail Blazers",169,203,"Kevin Durant",25
"1990","Golden State Warriors","12/17/16",2016,1,11,42,"shot_yes","Jump Shot","3PT Field Goal",26,"Portland Trail Blazers",-78,249,"Kevin Durant",11
"1991","Golden State Warriors","11/19/16",2016,2,1,7,"shot_yes","Jump Shot","3PT Field Goal",25,"Milwaukee Bucks",-246,65,"Kevin Durant",23
"1992","Golden State Warriors","11/19/16",2016,2,0,35,"shot_yes","Jump Shot","3PT Field Goal",23,"Milwaukee Bucks",-235,7,"Kevin Durant",16
"1993","Golden State Warriors","11/19/16",2016,2,8,7,"shot_yes","Jump Shot","3PT Field Goal",28,"Milwaukee Bucks",-122,254,"Kevin Durant",24
"1994","Golden State Warriors","11/19/16",2016,3,8,31,"shot_no","Jump Shot","3PT Field Goal",27,"Milwaukee Bucks",-210,185,"Kevin Durant",28
"1995","Golden State Warriors","11/19/16",2016,4,3,43,"shot_no","Jump Shot","3PT Field Goal",25,"Milwaukee Bucks",84,237,"Kevin Durant",37
"1996","Golden State Warriors","11/19/16",2016,4,4,10,"shot_no","Jump Shot","2PT Field Goal",6,"Milwaukee Bucks",-4,67,"Kevin Durant",42
"1997","Golden State Warriors","11/19/16",2016,2,2,41,"shot_yes","Jump Shot","3PT Field Goal",23,"Milwaukee Bucks",235,16,"Kevin Durant",24
"1998","Golden State Warriors","11/19/16",2016,4,2,20,"shot_no","Jump Shot","3PT Field Goal",24,"Milwaukee Bucks",-241,2,"Kevin Durant",38
"1999","Golden State Warriors","11/19/16",2016,4,8,55,"shot_yes","Jump Shot","2PT Field Goal",15,"Milwaukee Bucks",4,156,"Kevin Durant",44
"2000","Golden State Warriors","11/19/16",2016,1,6,17,"shot_yes","Jump Shot","3PT Field Goal",23,"Milwaukee Bucks",238,18,"Kevin Durant",9
"2001","Golden State Warriors","11/19/16",2016,4,0,11,"shot_no","Jump Shot","2PT Field Goal",19,"Milwaukee Bucks",-55,183,"Kevin Durant",48
"2002","Golden State Warriors","12/17/16",2016,1,0,4,"shot_yes","Jump Shot","2PT Field Goal",18,"Portland Trail Blazers",94,165,"Kevin Durant",11
"2003","Golden State Warriors","1/16/17",2016,3,7,23,"shot_no","Jump Shot","3PT Field Goal",26,"Cleveland Cavaliers",81,257,"Kevin Durant",33
"2004","Golden State Warriors","1/16/17",2016,1,10,40,"shot_no","Jump Shot","3PT Field Goal",25,"Cleveland Cavaliers",210,139,"Kevin Durant",11
"2005","Golden State Warriors","1/6/17",2016,2,1,39,"shot_no","Jump Shot","3PT Field Goal",27,"Memphis Grizzlies",-171,213,"Kevin Durant",23
"2006","Golden State Warriors","1/6/17",2016,4,2,31,"shot_no","Jump Shot","3PT Field Goal",25,"Memphis Grizzlies",-147,213,"Kevin Durant",41
"2007","Golden State Warriors","1/6/17",2016,1,10,35,"shot_no","Jump Shot","2PT Field Goal",20,"Memphis Grizzlies",-132,159,"Kevin Durant",1
"2008","Golden State Warriors","1/25/17",2016,3,8,55,"shot_no","Jump Shot","3PT Field Goal",24,"Charlotte Hornets",82,232,"Kevin Durant",25
"2009","Golden State Warriors","1/25/17",2016,4,2,19,"shot_yes","Jump Shot","2PT Field Goal",19,"Charlotte Hornets",192,11,"Kevin Durant",37
"2010","Golden State Warriors","1/25/17",2016,1,7,11,"shot_yes","Jump Shot","3PT Field Goal",24,"Charlotte Hornets",-187,165,"Kevin Durant",6
"2011","Golden State Warriors","1/25/17",2016,1,3,48,"shot_no","Jump Shot","2PT Field Goal",17,"Charlotte Hornets",91,154,"Kevin Durant",3
"2012","Golden State Warriors","1/25/17",2016,2,1,16,"shot_no","Jump Shot","3PT Field Goal",23,"Charlotte Hornets",235,16,"Kevin Durant",16
"2013","Golden State Warriors","1/25/17",2016,2,0,32,"shot_yes","Jump Shot","2PT Field Goal",16,"Charlotte Hornets",164,36,"Kevin Durant",16
"2014","Golden State Warriors","1/25/17",2016,3,4,17,"shot_no","Jump Shot","2PT Field Goal",11,"Charlotte Hornets",24,111,"Kevin Durant",32
"2015","Golden State Warriors","1/25/17",2016,4,2,42,"shot_no","Jump Shot","2PT Field Goal",3,"Charlotte Hornets",-22,31,"Kevin Durant",40
"2016","Golden State Warriors","1/25/17",2016,2,4,57,"shot_no","Jump Shot","3PT Field Goal",24,"Charlotte Hornets",-2,249,"Kevin Durant",24
"2017","Golden State Warriors","1/25/17",2016,1,0,1,"shot_no","Jump Shot","2PT Field Goal",7,"Charlotte Hornets",61,46,"Kevin Durant",5
"2018","Golden State Warriors","12/5/16",2016,3,9,59,"shot_no","Jump Shot","3PT Field Goal",25,"Indiana Pacers",-91,237,"Kevin Durant",27
"2019","Golden State Warriors","11/13/16",2016,2,4,17,"shot_no","Jump Shot","2PT Field Goal",14,"Phoenix Suns",137,46,"Kevin Durant",24
"2020","Golden State Warriors","11/13/16",2016,4,10,58,"shot_no","Jump Shot","2PT Field Goal",13,"Phoenix Suns",132,26,"Kevin Durant",44
"2021","Golden State Warriors","11/13/16",2016,2,11,30,"shot_no","Jump Shot","2PT Field Goal",12,"Phoenix Suns",-114,61,"Kevin Durant",22
"2022","Golden State Warriors","11/13/16",2016,2,4,7,"shot_no","Jump Shot","2PT Field Goal",4,"Phoenix Suns",-17,46,"Kevin Durant",16
"2023","Golden State Warriors","11/13/16",2016,4,8,28,"shot_no","Jump Shot","3PT Field Goal",26,"Phoenix Suns",-71,252,"Kevin Durant",46
"2024","Golden State Warriors","11/13/16",2016,4,0,42,"shot_no","Jump Shot","3PT Field Goal",25,"Phoenix Suns",200,154,"Kevin Durant",37
"2025","Golden State Warriors","11/13/16",2016,3,0,44,"shot_no","Jump Shot","2PT Field Goal",5,"Phoenix Suns",37,47,"Kevin Durant",29
"2026","Golden State Warriors","12/11/16",2016,4,8,25,"shot_yes","Jump Shot","2PT Field Goal",20,"Minnesota Timberwolves",135,149,"Kevin Durant",38
"2027","Golden State Warriors","12/11/16",2016,2,11,22,"shot_no","Jump Shot","2PT Field Goal",15,"Minnesota Timberwolves",-102,120,"Kevin Durant",15
"2028","Golden State Warriors","12/11/16",2016,2,2,33,"shot_no","Jump Shot","2PT Field Goal",19,"Minnesota Timberwolves",132,141,"Kevin Durant",16
"2029","Golden State Warriors","12/11/16",2016,2,9,16,"shot_yes","Jump Shot","2PT Field Goal",6,"Minnesota Timberwolves",-48,41,"Kevin Durant",23
"2030","Golden State Warriors","12/11/16",2016,1,1,48,"shot_no","Jump Shot","2PT Field Goal",12,"Minnesota Timberwolves",119,21,"Kevin Durant",11
"2031","Golden State Warriors","12/11/16",2016,3,0,34,"shot_no","Jump Shot","3PT Field Goal",25,"Minnesota Timberwolves",-125,218,"Kevin Durant",28
"2032","Golden State Warriors","12/11/16",2016,3,9,16,"shot_no","Jump Shot","3PT Field Goal",22,"Minnesota Timberwolves",225,8,"Kevin Durant",26
"2033","Golden State Warriors","12/11/16",2016,4,11,14,"shot_no","Jump Shot","2PT Field Goal",17,"Minnesota Timberwolves",130,116,"Kevin Durant",48
"2034","Golden State Warriors","12/11/16",2016,3,10,37,"shot_no","Jump Shot","2PT Field Goal",19,"Minnesota Timberwolves",199,7,"Kevin Durant",25
"2035","Golden State Warriors","12/11/16",2016,2,1,37,"shot_no","Jump Shot","3PT Field Goal",24,"Minnesota Timberwolves",14,247,"Kevin Durant",17
"2036","Golden State Warriors","12/11/16",2016,4,5,52,"shot_yes","Jump Shot","3PT Field Goal",24,"Minnesota Timberwolves",168,185,"Kevin Durant",46
"2037","Golden State Warriors","10/25/16",2016,3,2,7,"shot_yes","Jump Shot","2PT Field Goal",21,"San Antonio Spurs",-214,21,"Kevin Durant",32
"2038","Golden State Warriors","12/11/16",2016,1,9,17,"shot_no","Jump Shot","2PT Field Goal",5,"Minnesota Timberwolves",58,11,"Kevin Durant",7
"2039","Golden State Warriors","12/5/16",2016,1,7,49,"shot_no","Jump Shot","2PT Field Goal",9,"Indiana Pacers",-94,16,"Kevin Durant",6
"2040","Golden State Warriors","10/25/16",2016,2,4,31,"shot_no","Jump Shot","3PT Field Goal",23,"San Antonio Spurs",235,7,"Kevin Durant",19
"2041","Golden State Warriors","10/25/16",2016,3,8,19,"shot_no","Jump Shot","2PT Field Goal",9,"San Antonio Spurs",86,28,"Kevin Durant",30
"2042","Golden State Warriors","10/25/16",2016,2,1,28,"shot_no","Jump Shot","3PT Field Goal",25,"San Antonio Spurs",140,214,"Kevin Durant",24
"2043","Golden State Warriors","1/18/17",2016,3,3,23,"shot_yes","Jump Shot","3PT Field Goal",24,"Oklahoma City Thunder",-94,229,"Kevin Durant",31
"2044","Golden State Warriors","12/1/16",2016,4,10,5,"shot_no","Jump Shot","3PT Field Goal",24,"Houston Rockets",232,80,"Kevin Durant",43
"2045","Golden State Warriors","12/5/16",2016,1,8,43,"shot_no","Jump Shot","3PT Field Goal",26,"Indiana Pacers",102,244,"Kevin Durant",6
"2046","Golden State Warriors","12/5/16",2016,2,8,21,"shot_no","Jump Shot","2PT Field Goal",13,"Indiana Pacers",132,7,"Kevin Durant",19
"2047","Golden State Warriors","11/1/16",2016,1,11,34,"shot_no","Jump Shot","3PT Field Goal",24,"Portland Trail Blazers",230,95,"Kevin Durant",2
"2048","Golden State Warriors","11/1/16",2016,1,4,41,"shot_no","Jump Shot","3PT Field Goal",25,"Portland Trail Blazers",-114,228,"Kevin Durant",7
"2049","Golden State Warriors","11/1/16",2016,3,11,22,"shot_no","Jump Shot","2PT Field Goal",18,"Portland Trail Blazers",-183,26,"Kevin Durant",32
"2050","Golden State Warriors","2/13/17",2016,2,0,45,"shot_no","Jump Shot","3PT Field Goal",26,"Denver Nuggets",137,223,"Kevin Durant",20
"2051","Golden State Warriors","12/30/16",2016,1,11,45,"shot_no","Jump Shot","3PT Field Goal",25,"Dallas Mavericks",-119,228,"Kevin Durant",3
"2052","Golden State Warriors","12/30/16",2016,4,5,26,"shot_no","Jump Shot","3PT Field Goal",24,"Dallas Mavericks",164,188,"Kevin Durant",42
"2053","Golden State Warriors","12/30/16",2016,3,8,28,"shot_yes","Jump Shot","2PT Field Goal",14,"Dallas Mavericks",-11,146,"Kevin Durant",27
"2054","Golden State Warriors","12/30/16",2016,4,10,51,"shot_no","Jump Shot","3PT Field Goal",24,"Dallas Mavericks",119,218,"Kevin Durant",47
"2055","Golden State Warriors","12/30/16",2016,2,3,44,"shot_yes","Jump Shot","3PT Field Goal",26,"Dallas Mavericks",123,234,"Kevin Durant",16
"2056","Golden State Warriors","1/18/17",2016,3,4,43,"shot_yes","Jump Shot","3PT Field Goal",26,"Oklahoma City Thunder",-137,232,"Kevin Durant",31
"2057","Golden State Warriors","12/1/16",2016,4,7,54,"shot_no","Jump Shot","2PT Field Goal",15,"Houston Rockets",-38,149,"Kevin Durant",42
"2058","Golden State Warriors","12/1/16",2016,4,1,8,"shot_no","Jump Shot","3PT Field Goal",26,"Houston Rockets",-102,244,"Kevin Durant",47
"2059","Golden State Warriors","12/1/16",2016,4,2,22,"shot_no","Jump Shot","3PT Field Goal",25,"Houston Rockets",22,252,"Kevin Durant",43
"2060","Golden State Warriors","12/1/16",2016,1,9,52,"shot_no","Jump Shot","3PT Field Goal",24,"Houston Rockets",189,154,"Kevin Durant",1
"2061","Golden State Warriors","12/1/16",2016,3,0,2,"shot_no","Jump Shot","3PT Field Goal",24,"Houston Rockets",223,100,"Kevin Durant",32
"2062","Golden State Warriors","2/13/17",2016,2,6,52,"shot_yes","Jump Shot","3PT Field Goal",27,"Denver Nuggets",45,267,"Kevin Durant",24
"2063","Golden State Warriors","2/13/17",2016,1,9,59,"shot_yes","Jump Shot","2PT Field Goal",11,"Denver Nuggets",-20,115,"Kevin Durant",1
"2064","Golden State Warriors","2/13/17",2016,3,5,35,"shot_no","Jump Shot","3PT Field Goal",25,"Denver Nuggets",-65,242,"Kevin Durant",26
"2065","Golden State Warriors","2/13/17",2016,2,3,25,"shot_no","Jump Shot","2PT Field Goal",15,"Denver Nuggets",-25,154,"Kevin Durant",13
"2066","Golden State Warriors","2/1/17",2016,3,8,6,"shot_yes","Jump Shot","2PT Field Goal",13,"Charlotte Hornets",55,126,"Kevin Durant",26
"2067","Golden State Warriors","2/1/17",2016,4,8,17,"shot_no","Jump Shot","3PT Field Goal",25,"Charlotte Hornets",-88,237,"Kevin Durant",37
"2068","Golden State Warriors","2/1/17",2016,3,11,30,"shot_no","Jump Shot","3PT Field Goal",25,"Charlotte Hornets",186,170,"Kevin Durant",36
"2069","Golden State Warriors","2/1/17",2016,1,9,57,"shot_yes","Jump Shot","3PT Field Goal",27,"Charlotte Hornets",-192,193,"Kevin Durant",6
"2070","Golden State Warriors","2/1/17",2016,1,3,44,"shot_no","Jump Shot","3PT Field Goal",24,"Charlotte Hornets",236,61,"Kevin Durant",3
"2071","Golden State Warriors","2/1/17",2016,1,3,0,"shot_no","Jump Shot","3PT Field Goal",25,"Charlotte Hornets",-12,257,"Kevin Durant",12
"2072","Golden State Warriors","2/1/17",2016,2,0,50,"shot_no","Jump Shot","3PT Field Goal",26,"Charlotte Hornets",114,234,"Kevin Durant",22
"2073","Golden State Warriors","2/1/17",2016,3,8,45,"shot_no","Jump Shot","3PT Field Goal",25,"Charlotte Hornets",-135,214,"Kevin Durant",33
"2074","Golden State Warriors","2/1/17",2016,3,6,1,"shot_no","Jump Shot","2PT Field Goal",3,"Charlotte Hornets",1,36,"Kevin Durant",35
"2075","Golden State Warriors","12/13/16",2016,4,0,16,"shot_no","Jump Shot","2PT Field Goal",19,"New Orleans Pelicans",51,188,"Kevin Durant",46
"2076","Golden State Warriors","1/18/17",2016,4,4,34,"shot_yes","Jump Shot","3PT Field Goal",25,"Oklahoma City Thunder",140,219,"Kevin Durant",42
"2077","Golden State Warriors","1/18/17",2016,1,1,47,"shot_yes","Jump Shot","2PT Field Goal",18,"Oklahoma City Thunder",184,36,"Kevin Durant",5
"2078","Golden State Warriors","1/18/17",2016,2,5,6,"shot_yes","Jump Shot","2PT Field Goal",13,"Oklahoma City Thunder",-66,115,"Kevin Durant",13
"2079","Golden State Warriors","1/18/17",2016,4,6,11,"shot_yes","Jump Shot","2PT Field Goal",19,"Oklahoma City Thunder",84,174,"Kevin Durant",48
"2080","Golden State Warriors","1/18/17",2016,3,7,43,"shot_yes","Jump Shot","3PT Field Goal",24,"Oklahoma City Thunder",89,232,"Kevin Durant",32
"2081","Golden State Warriors","1/18/17",2016,1,0,0,"shot_no","Jump Shot","3PT Field Goal",46,"Oklahoma City Thunder",6,462,"Kevin Durant",8
"2082","Golden State Warriors","1/18/17",2016,3,2,47,"shot_no","Jump Shot","3PT Field Goal",25,"Oklahoma City Thunder",-70,249,"Kevin Durant",28
